movie_id,title,release_year,genres,budget,original_language,original_title,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average
156,Blue in the Face,1995,Comedy,2000000,en,Blue in the Face,/qa9yf3OlfXbYBb0af0mpawGB6TI.jpg,Miramax Films-InterAL,United States of America,1995-09-15,1275000.0,83.0,English,6.8
157,Canadian Bacon,1994,Action-Comedy-War,11000000,en,Canadian Bacon,/qnKARYBofUzHkBY8x9GWSNSoota.jpg,PolyGram Filmed Entertainment,Canada-United States of America,1995-06-08,178104.0,91.0,English,5.9
158,Casper,1995,Adventure-Children's-Comedy-Family-Fantasy,50000000,en,Casper,/cpMbvFDD2C21pqMNXVPhSWGQBR9.jpg,Universal Pictures-Amblin Entertainment-The Harvey Entertainment Company,United States of America,1995-05-26,287928194.0,100.0,English,6.0
159,Clockers,1995,Crime-Drama-Mystery,25000000,en,Clockers,/ugGhvQoGBrefqmkeBvBgT4YVCRk.jpg,Universal Pictures-40 Acres & A Mule Filmworks,United States of America,1995-09-15,13071518.0,128.0,English,6.8
160,Congo,1995,Action-Adventure-Drama-Mystery-Sci-Fi-Science Fiction-Thriller,50000000,en,Congo,/wjeQaiAApgzdipkNXhQnBrqjBY9.jpg,"Paramount Pictures-Kennedy/Marshall Company, The",United States of America,1995-06-09,152022101.0,109.0,English-Français,5.0
161,Crimson Tide,1995,Action-Drama-Thriller-War,53000000,en,Crimson Tide,/oDJyDX11HW4j565vUjmFagKxDTQ.jpg,Hollywood Pictures-Don Simpson/Jerry Bruckheimer Films,United States of America,1995-05-12,157387195.0,116.0,English,7.0
162,Crumb,1994,Documentary,0,en,Crumb,/yzK39sdkGoiSyKZEWT6HQzaC0BX.jpg,Superior Pictures,United States of America,1994-09-10,3174695.0,119.0,English,7.6
163,Desperado,1995,Action-Crime-Romance-Thriller,7000000,en,Desperado,/7eVo5DbP7gcsDzHcpRCTA6JAuF2.jpg,Columbia Pictures-Los Hooligans Productions,United States of America,1995-08-25,25405445.0,104.0,English,6.8
164,Devil in a Blue Dress,1995,Crime-Drama-Film-Noir-Mystery-Thriller,27000000,en,Devil in a Blue Dress,/z0Boi5LktVxDMFnpyAqQEnYfPtM.jpg,TriStar Pictures-Mundy Lane Entertainment,United States of America,1995-09-15,16140822.0,102.0,English,6.3
165,Die Hard: With a Vengeance,1995,Action-Thriller,90000000,en,Die Hard: With a Vengeance,/ivpXGcsPZglyYrN65THWSD7JM3q.jpg,Twentieth Century Fox Film Corporation-Cinergi Pictures Entertainment,United States of America,1995-05-19,366101666.0,128.0,English-Deutsch-Română,6.9
167,Feast of July,1995,Crime-Drama,0,en,Feast of July,/ntXzazC3ZaWy9GjkFzZGtJFLCZp.jpg,Touchstone Pictures-Merchant Ivory Productions,,1995-10-12,0.0,116.0,English,0.0
168,First Knight,1995,Action-Adventure-Drama-Romance,55000000,en,First Knight,/8SRi8laZyPBdigx9qn7m3mriiRQ.jpg,Columbia Pictures Corporation-First Knight Productions,United States of America,1995-07-07,127600435.0,134.0,English-Français,5.9
170,Hackers,1995,Action-Crime-Drama-Thriller,20000000,en,Hackers,/uu62T87qkLkapeuu7ArlnQ6tAap.jpg,United Artists-Suftley,United States of America,1995-09-14,7563728.0,107.0,English-Italiano-日本語-Pусский,6.2
171,Jeffrey,1995,Comedy-Drama-Romance,0,en,Jeffrey,/mdQd6vgt2sr8gCIVUucwxus29j1.jpg,The Booking Office-Workin' Man Films,United States of America,1995-08-18,0.0,92.0,English-Français,6.5
172,Johnny Mnemonic,1995,Action-Adventure-Drama-Sci-Fi-Science Fiction-Thriller,25000000,en,Johnny Mnemonic,/s9LyQtKhfUcQlZEw8hJLP6XqroO.jpg,TriStar Pictures-Alliance Communications Corporation,Canada-United States of America,1995-05-26,19075720.0,97.0,English-日本語,5.5
173,Judge Dredd,1995,Action-Adventure-Sci-Fi-Science Fiction,90000000,en,Judge Dredd,/r17S4XlQ3Jq5U1KRovFUwU8P4aG.jpg,Hollywood Pictures-Cinergi Pictures Entertainment,United States of America,1995-06-30,113493481.0,96.0,English,5.4
174,Jury Duty,1995,Comedy-Drama,0,en,Jury Duty,/fOKuWVHR2M4xPjRwYl0bLHsdRHu.jpg,TriStar Pictures,United States of America,1995-04-12,17014653.0,88.0,English,4.0
175,Kids,1995,Crime-Drama,1500000,en,Kids,/gMuV7ORN8rRfQPMImby8KRGihO2.jpg,Miramax Films,United States of America,1995-07-28,7412216.0,91.0,English,6.8
176,Living in Oblivion,1995,Comedy-Drama,500000,en,Living in Oblivion,/sWWb7tX3eEX7M0B7t89Gh9rDctX.jpg,JDI productions-Lemon Sky Productions,United States of America,1995-01-20,1148752.0,89.0,English,7.2
177,Lord of Illusions,1995,Horror-Mystery-Thriller,0,en,Lord of Illusions,/9pwdoUes8V8ntTetsKtv2ThGeIm.jpg,United Artists-Seraphim Films,United States of America,1995-08-25,0.0,119.0,English,5.9
178,Love & Human Remains,1993,Comedy-Drama,0,en,Love & Human Remains,/wuCyRk9eult77MXmRnE9gkSjUnt.jpg,The Ontario Film Development Corporation-First Choice Films-Atlantis Films-Telefilm Canada-Max Films Productions-Super Écran-Société Générale des Industries Culturelles du Québec (SOGIC),Canada,1993-05-20,0.0,100.0,English,7.0
179,Mad Love,1995,Drama-Family-Romance,0,en,Mad Love,/yLq2bns665GyK5UcMXKUJmItm7F.jpg,Touchstone Pictures,United States of America,1995-05-26,15453274.0,95.0,English,5.5
180,Mallrats,1995,Comedy-Romance,6000000,en,Mallrats,/4saVIltqkhq9is5NmD7N87Q40M.jpg,Universal Pictures-Gramercy Pictures-Alphaville Films-View Askew Productions,United States of America,1995-10-20,2122561.0,94.0,English,6.8
181,Mighty Morphin Power Rangers: The Movie,1995,Action-Adventure-Children's-Family-Fantasy-Science Fiction,15000000,en,Mighty Morphin Power Rangers: The Movie,/A3ijhraMN0tvpDnPoyVP7NulkSr.jpg,Twentieth Century Fox Film Corporation-Saban Entertainment-Toei Company,Japan-United States of America,1995-06-30,66000000.0,92.0,English,5.2
182,Moonlight and Valentino,1995,Comedy-Drama-Romance,0,en,Moonlight and Valentino,/wLwkTj5DRVNUnKSsNHdoka4QPLF.jpg,PolyGram Filmed Entertainment-Working Title Films,United Kingdom-United States of America,1995-09-29,0.0,100.0,English,5.6
183,Mute Witness,1994,Foreign-Thriller,2,en,Mute Witness,/1AJujK1IjuyxvIG8pjmef9qJsnQ.jpg,Comet Film Produktion GmbH-Avrora Media-Cobblestone Pictures,Germany-Russia-United Kingdom-United States of America,1995-09-28,1.0,95.0,Pусский-English,6.4
184,Nadja,1994,Drama-Horror-Thriller,0,en,Nadja,/bRz2J0jlMgczJptX0Atzo9l70Bd.jpg,Kino Link Company,United States of America,1994-09-13,0.0,93.0,Deutsch-English,5.9
186,Nine Months,1995,Comedy,0,en,Nine Months,/aYavA2TOqpWVcxQZ31mMlYKqoFM.jpg,Twentieth Century Fox Film Corporation-1492 Pictures,United States of America,1995-07-12,69660733.0,103.0,English-Pусский,5.5
187,Party Girl,1995,Comedy,150000,en,Party Girl,/iYM0EdHrcbu8rhkDKVBkDcZEo8t.jpg,Party Productions,United States of America,1995-06-09,472370.0,94.0,English,5.8
189,Reckless,1995,Comedy-Drama-Fantasy,0,en,Reckless,/mIEtFo5z8G6b0r2mxHjfIWT7vy7.jpg,"Playhouse International Pictures-American Playhouse-Samuel Goldwyn Company, The",United States of America,1995-11-17,0.0,91.0,English,10.0
190,Safe,1995,Drama-Thriller,0,en,Safe,/ihX2udk636JMAAaWDIMj6n5ejhb.jpg,Killer Films-American Playhouse-Kardana Films-Chemical Films,United Kingdom-United States of America,1995-06-23,0.0,119.0,English,7.2
193,Showgirls,1995,Drama,45000000,en,Showgirls,/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg,United Artists-Le Studio Canal+-Carolco Pictures,France-United States of America,1995-09-22,20350754.0,128.0,English,4.9
194,Smoke,1995,Comedy-Drama,7000000,en,Smoke,/dku3aLprH3j1ilSsubW9Pbgfe0y.jpg,Miramax Films,Germany-Japan-United States of America,1995-06-09,8349430.0,112.0,English,7.2
195,Something to Talk About,1995,Comedy-Drama-Romance,0,en,Something to Talk About,/p9qioRaQblGXemFRQSwo8TpikVJ.jpg,Spring Creek Productions-Warner Bros.-Hawn / Sylbert Movie Company,United States of America,1995-08-04,50892160.0,106.0,English,5.7
196,Species,1995,Action-Horror-Sci-Fi-Science Fiction,35000000,en,Species,/94P6kzKH8aPmQmPr9yZjgy7BtQQ.jpg,Metro-Goldwyn-Mayer (MGM),United States of America,1995-07-07,113374103.0,108.0,English,5.5
198,Strange Days,1995,Action-Crime-Drama-Sci-Fi-Science Fiction-Thriller,42000000,en,Strange Days,/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg,Lightstorm Entertainment,United States of America,1995-10-13,7959291.0,145.0,English,6.8
201,Three Wishes,1995,Drama-Fantasy,0,en,Three Wishes,/ub79b63JJV4oeHwomSy5OS5fVsr.jpg,Savoy Pictures,United States of America,1995-10-27,7025496.0,115.0,English,6.1
202,Total Eclipse,1995,Drama-Romance,0,en,Total Eclipse,/BTGFfPHySJtw2qBoLysz3ercDB.jpg,Société Française de Production (SFP)-FIT Productions-Portman Productions,France-Belgium-United Kingdom,1995-11-02,339889.0,111.0,English,6.5
203,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,Comedy,0,en,"To Wong Foo, Thanks for Everything! Julie Newmar",/xIDEoG9FQGmMCh5XsbkvSuD8WrW.jpg,Universal Pictures-Amblin Entertainment,United States of America,1995-09-07,47774193.0,105.0,English-Español,6.3
204,Under Siege 2: Dark Territory,1995,Action-Thriller,60000000,en,Under Siege 2: Dark Territory,/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg,Regency Enterprises-Warner Bros.-Seagal/Nasso Productions-Victor Company of Japan (JVC)-Cutting Edge Films,United States of America,1995-07-13,104324083.0,100.0,English,5.6
205,Unstrung Heroes,1995,Comedy-Drama-Family,0,en,Unstrung Heroes,/puMRjRJYE5TX1ffwuqoLXW9iLqq.jpg,Hollywood Pictures,,1995-09-15,0.0,93.0,English,6.4
206,Unzipped,1995,Documentary,0,en,Unzipped,/5fY5iN8mUBLdd4fmcXwdTqAZ9Sx.jpg,,United States of America,1995-08-11,0.0,73.0,English,6.0
208,Waterworld,1995,Action-Adventure,175000000,en,Waterworld,/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg,Universal Pictures-Gordon Company-Davis Entertainment-Licht/Mueller Film Corporation,United States of America,1995-07-28,264218220.0,135.0,English-Deutsch-Español,5.9
209,White Man's Burden,1995,Drama,8000000,en,White Man's Burden,/aaFpmILNyNSReVgzKGFu8iKNYzi.jpg,HBO-A BandApart-Rysher Entertainment,France-United States of America,1995-12-01,0.0,89.0,English,5.1
210,Wild Bill,1995,Action-Western,30000000,en,Wild Bill,/qIgslXL0NDtSlcHxISACLwWbkRJ.jpg,United Artists,,1995-12-01,0.0,98.0,广州话 / 廣州話-English,5.9
212,Bushwhacked,1995,Action-Adventure-Comedy-Crime-Family,0,en,Bushwhacked,/A4UQ0y2kj4ZXrBP0MXYazd69xp2.jpg,Twentieth Century Fox Film Corporation,United States of America,1995-08-04,0.0,90.0,English-Deutsch,4.9
215,Before Sunrise,1995,Drama-Romance,2500000,en,Before Sunrise,/jsQy4ZbPHA8hE2O6QU05PpofI61.jpg,Detour Film Production-Warner Bros.,Austria-Switzerland-United States of America,1995-01-27,5535405.0,105.0,English-Deutsch-Français,7.7
216,Billy Madison,1995,Comedy,10000000,en,Billy Madison,/5mP8F0NYSVrwrlWRCSD4uywMNnX.jpg,Jack Giarraputo Productions,United States of America,1995-02-10,26488734.0,89.0,Français-Español-English,6.2
218,Boys on the Side,1995,Comedy-Drama,21000000,en,Boys on the Side,/dcgbt8FkRLvQjaheVlylPSQeTKC.jpg,Regency Enterprises-Alcor Films-Canal+-New Regency Pictures-Hera Productions,France-United States of America,1995-02-03,23450000.0,115.0,English,6.3
220,Castle Freak,1995,Drama-Horror-Mystery-Thriller,0,en,Castle Freak,/eeO3BIHJoI3sabtkqfYOStdbOwm.jpg,Full Moon Entertainment,United States of America,1995-08-04,0.0,95.0,English-Italiano-svenska,5.8
222,Circle of Friends,1995,Drama-Family-Romance,0,en,Circle of Friends,/6T3hCdOWU49Y0hmuzceARU5yS5x.jpg,The Rank Organisation-Bórd Scannán na hÉireann-Lantana-Price Entertainment,Ireland-United Kingdom,1995-03-16,0.0,103.0,English,6.5
223,Clerks,1994,Comedy,27000,en,Clerks,/dmNytzvQTjylI83qrgDoS1KQ0ev.jpg,Miramax Films-View Askew Productions,United States of America,1994-09-13,3151130.0,92.0,English,7.4
224,Don Juan DeMarco,1995,Comedy-Drama-Romance,25000000,en,Don Juan DeMarco,/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,New Line Cinema-American Zoetrope,United States of America,1994-10-01,22200000.0,97.0,English,6.3
225,Disclosure,1994,Crime-Drama-Mystery-Romance-Thriller,55000000,en,Disclosure,/qbwcjmHnXkeE8l7wNBsdnlrp3J4.jpg,Warner Bros.-Baltimore Pictures,United States of America,1994-12-09,214015089.0,123.0,English,5.9
226,Dream Man,1995,Thriller,0,en,Dream Man,/7JbvfOA2hnWkSIJslAayK0AemDU.jpg,Keystone Pictures-Dream Man Productions Inc,United States of America-Canada,1995-01-01,0.0,0.0,English,2.5
227,Drop Zone,1994,Action-Adventure-Thriller,45000000,en,Drop Zone,/pVgdUHeIVEILyRISE4ysA8I6a8T.jpg,Paramount Pictures,United States of America,1994-12-08,0.0,101.0,English,5.1
228,Destiny Turns on the Radio,1995,Comedy-Crime-Fantasy,0,it,Destiny Turns on the Radio,/9iczUcmMLnOZ4Ltx3X3AEpbxTt4.jpg,Savoy Pictures-Rysher Entertainment,United States of America,1995-04-28,0.0,0.0,English,5.3
229,Death and the Maiden,1994,Drama-Mystery-Thriller,0,en,Death and the Maiden,/3p1K153ZbRV7FNyi4DNnzHfxJZa.jpg,Fine Line Features-Channel Four Films-Capitol Films-TF1 Films Production-Canal+-Flach Film-Les Films de l'Astre,United States of America-France-United Kingdom,1994-05-04,0.0,103.0,English,7.1
230,Dolores Claiborne,1994,Crime-Drama-Mystery-Thriller,0,en,Dolores Claiborne,/ewmVWV0TP8LTlYZ4OzCcguwC9d1.jpg,Castle Rock Entertainment-Columbia Pictures Corporation,United States of America,1995-03-24,0.0,132.0,English,7.1
232,Eat Drink Man Woman,1994,Comedy-Drama-Romance,0,zh,飲食男女,/jGjSu9zlR2I8t6OE54uxSJ7M25p.jpg,Ang Lee Productions-Good Machine-Central Motion Pictures,Taiwan-United States of America,1994-08-03,7294403.0,123.0,普通话,7.5
233,Exotica,1994,Drama-Mystery,0,en,Exotica,/oIwrh7QhwUNxejsvgKtFG4V0gaQ.jpg,Miramax Films-Alliance Entertainment-Ego Film Arts,Canada,1994-09-24,0.0,103.0,English-עִבְרִית,6.5
234,Exit to Eden,1994,Comedy-Crime-Romance-Thriller,0,en,Exit to Eden,/9oIEKFVPhgVEzbcbRPDXCdkUgRN.jpg,Savoy Pictures,United States of America,1994-10-14,6841570.0,113.0,English,4.3
235,Ed Wood,1994,Comedy-Drama-History,18000000,en,Ed Wood,/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,Touchstone Pictures,United States of America,1994-09-27,5887457.0,127.0,English,7.3
236,French Kiss,1995,Comedy-Romance,0,en,French Kiss,/bZqvonwVru1XtnniQZgZRa3Znyk.jpg,Twentieth Century Fox Film Corporation-PolyGram Filmed Entertainment-Working Title Films-Prufrock Pictures,United Kingdom-United States of America,1995-05-05,0.0,111.0,Français-English,6.2
237,Forget Paris,1995,Comedy-Drama-Romance,0,en,Forget Paris,/l8lq77bNqJY94JCMPI731jwtDsE.jpg,Columbia Pictures-Castle Rock Entertainment,United States of America,1995-05-19,0.0,101.0,English,6.1
240,Hideaway,1995,Drama-Thriller,15000000,en,Hideaway,/oVaurD05v55CklwT62uZwENXDw1.jpg,TriStar Pictures,United States of America,1995-03-03,12201255.0,103.0,English,5.0
241,Fluke,1995,Children's-Drama-Family-Fantasy,0,en,Fluke,/W9QVHIH4n8X8OLWyEqbzBTfhfD.jpg,Metro-Goldwyn-Mayer,United States of America,1995-06-02,0.0,96.0,English,6.6
243,Gordy,1995,Comedy-Drama-Family-Fantasy,0,en,Gordy,/xKGu7MQz9lxK3JGDFqQxxzMyfGH.jpg,,United States of America,1995-05-12,3992809.0,90.0,English,3.0
244,Gumby: The Movie,1995,Animation-Children's-Family-Fantasy-Science Fiction,0,en,Gumby: The Movie,/mv8yiGImY2fxyvN2k8Grpg9NCL8.jpg,,,1995-12-01,0.0,77.0,English,5.0
246,Hoop Dreams,1994,Documentary,700000,en,Hoop Dreams,/g5yIxuzZ3LFRxDa8SBQybJJhXng.jpg,Fine Line Features-Kartemquin Films,United States of America,1994-09-12,7830611.0,171.0,English,7.7
247,Heavenly Creatures,1994,Drama-Fantasy-Romance-Thriller,5000000,en,Heavenly Creatures,/5ek49TUeqStPmKwNdxrCSUAdXNe.jpg,WingNut Films-Miramax Films-New Zealand Film Commission-Fontana Productions,New Zealand,1994-09-02,3049135.0,99.0,English,6.9
248,Houseguest,1994,Comedy-Family,10500000,en,Houseguest,/hJ1t3dz51ZirOZVzse9LpmW5Mnw.jpg,Caravan Pictures-Hollywood Pictures,,1995-01-06,26325256.0,113.0,English-Pусский,6.0
249,Immortal Beloved,1994,Drama-Music-Romance,120,en,Immortal Beloved,/meRFVzGpBJiObWfdtOoNr0UPsP4.jpg,Columbia Pictures-Majestic Films International-Icon Entertainment International,United States of America,1994-12-16,0.0,121.0,English,6.9
250,Heavyweights,1994,Children's-Comedy-Drama-Family,0,en,Heavyweights,/j6bhaWGuhL5nyRK0FdpnRIBDlp3.jpg,Walt Disney Pictures-Caravan Pictures,United States of America,1995-02-17,17689177.0,100.0,English,6.0
252,I.Q.,1994,Comedy-Drama-Romance,25000000,en,I.Q.,/kAYymfWcktoHSjQJEtfEIeByZR9.jpg,Paramount Pictures,United States of America,1994-12-24,0.0,100.0,English-Deutsch,5.9
253,Interview with the Vampire,1994,Drama-Horror-Romance,60000000,en,Interview with the Vampire,/hldXwwViSfHJS0kIJr07KBGmHJI.jpg,Geffen Pictures,United States of America,1994-11-11,223664608.0,123.0,English-Français,7.2
254,Jefferson in Paris,1995,Drama-Romance,14000000,en,Jefferson in Paris,/qKr3Mgo1HB3HkGTAVoVEpOSWlp2.jpg,Merchant Ivory Productions-Touchstone Pictures,United States of America,1995-03-31,2474000.0,139.0,English,5.2
256,Junior,1994,Comedy-Family-Romance-Sci-Fi,60000000,en,Junior,/bwt2hkLGKo5KAVMCw4u1umUPhax.jpg,Universal Pictures-Northern Lights Entertainment,United States of America,1994-11-22,37000000.0,109.0,English,4.7
257,Just Cause,1995,Action-Drama-Mystery-Thriller,0,en,Just Cause,/tPQ8kT5HVxfyKXVeoiC6NkF5gsu.jpg,Fountainbridge Films-Warner Bros.-Lee Rich Productions,United States of America,1995-02-17,0.0,102.0,English,6.0
259,Kiss of Death,1995,Action-Crime-Drama-Thriller,40000000,en,Kiss of Death,/uQjFpAEF6GUIKW46sbndWtsEQSl.jpg,Twentieth Century Fox Film Corporation,United States of America,1995-04-21,0.0,101.0,English,5.7
261,Little Women,1994,Drama-Romance,18000000,en,Little Women,/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg,Columbia Pictures,United States of America,1994-12-21,0.0,115.0,English-Deutsch-Français,7.0
263,Ladybird Ladybird,1994,Drama,0,en,Ladybird Ladybird,/9YgIxxPsWMwoIFrBgNxHgGn0y29.jpg,Channel Four Films-Parallax Pictures,United Kingdom,1994-02-18,0.0,101.0,English,7.4
266,Legends of the Fall,1994,Adventure-Drama-Romance-War-Western,30000000,en,Legends of the Fall,/uh0sJcx3SLtclJSuKAXl6Tt6AV0.jpg,Bedford Falls Productions-TriStar Pictures-Pangaea,United States of America,1994-12-16,160638883.0,133.0,-English,7.2
267,Major Payne,1994,Adventure-Comedy-Family,0,en,Major Payne,/tCgBOpglqgg478AIy9wYfZ7choY.jpg,Universal Pictures,United States of America,1995-03-24,0.0,95.0,English,6.1
268,Little Odessa,1994,Action-Drama,0,en,Little Odessa,/9BQrTWQodxm0G349yruhRuJV38q.jpg,Fine Line Features-New Line Cinema-Live Entertainment,United States of America,1994-10-27,0.0,98.0,English,6.4
270,Love Affair,1994,Drama-Romance,60000000,en,Love Affair,/mQMCPf0GUaOjKYFTdmL8w8udnJX.jpg,Warner Bros.,United States of America,1994-10-21,0.0,108.0,English,4.3
271,Losing Isaiah,1995,Drama,17000000,en,Losing Isaiah,/h0IjNfD1D7WVR70JpvMMWhNVx4N.jpg,Paramount Pictures,United States of America,1995-03-17,7603766.0,106.0,English,6.4
273,Mary Shelley's Frankenstein,1994,Drama-Horror-Romance-Science Fiction,45000000,en,Frankenstein,/uG0YLHdiBuWBv99MLwthucsvKLZ.jpg,American Zoetrope-TriStar Pictures,United Kingdom-Japan-United States of America,1994-11-04,112006296.0,123.0,English,6.1
274,Man of the House,1995,Action-Comedy-Family,0,en,Man of the House,/6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg,Walt Disney Pictures,,1995-03-03,0.0,96.0,English,5.1
275,Mixed Nuts,1994,Comedy-Drama-Romance,15000000,en,Mixed Nuts,/q4kYWVXsPhD23XhGCBaWHoEITHC.jpg,TriStar Pictures,United States of America,1994-12-21,0.0,97.0,English,5.2
276,Milk Money,1994,Comedy-Romance,0,en,Milk Money,/94AgmLpD2NtCSwJ13rof6Bn5mfN.jpg,Paramount Pictures-The Kennedy/Marshall Company,United States of America,1994-08-31,18137661.0,108.0,English,5.6
277,Miracle on 34th Street,1994,Drama-Family-Fantasy,0,en,Miracle on 34th Street,/iuI31j8DM4TOxJTZeumG0S4npPU.jpg,Twentieth Century Fox Film Corporation,United States of America,1994-11-18,46264384.0,114.0,English,6.4
278,Miami Rhapsody,1995,Comedy-Romance,6,en,Miami Rhapsody,/jn2kmqCgRcloNYr121BB4BmgSRu.jpg,Hollywood Pictures,United States of America,1995-01-27,5.0,95.0,English,5.6
279,My Family,1995,Comedy-Drama,5500000,en,My Family,/wDV4MCBmmTdgNQTv2tYbQg5diaB.jpg,American Zoetrope-American Playhouse-Majestic Films International-Newcomb Productions,United States of America,1995-05-03,0.0,128.0,English-Español,7.0
280,Murder in the First,1995,Crime-Drama-Thriller,0,en,Murder in the First,/jPbBDALAjTQFzCl21ZKmhjSjEmD.jpg,Wolper Organization-Warner Bros.,France-United States of America,1995-01-20,17381942.0,122.0,English,6.9
281,Nobody's Fool,1994,Comedy-Drama,0,en,Nobody's Fool,/3mbJyBFsryL6wcSuEwHXvpzdOYa.jpg,Paramount Pictures-Capella International-Cinehaus,United States of America,1994-12-23,0.0,110.0,Český-English-Magyar,7.0
282,Nell,1994,Drama-Thriller,31000000,en,Nell,/4XLF6QkUqMDL5SLDEw1nrpSMk8N.jpg,Twentieth Century Fox Film Corporation-Egg Pictures-PolyGram Filmed Entertainment,United States of America,1994-12-23,106683817.0,112.0,English,6.1
283,New Jersey Drive,1995,Crime-Drama,0,en,New Jersey Drive,/pkQKP4ZFzSjvSDXYeVtfju5A2pR.jpg,40 Acres & A Mule Filmworks,United States of America,1995-04-19,0.0,98.0,English,6.9
284,New York Cop,1996,Action-Crime-Drama-Thriller,0,en,New York Cop,/hGJ3YlibjHNd9xP6rOIDTgh90eC.jpg,TOEI-Distant Justice Joint Venture,Japan-United States of America,1993-08-14,0.0,93.0,English-广州话 / 廣州話,0.0
285,Beyond Bedlam,1993,Drama-Horror,4800000,en,Beyond Bedlam,/h7hwxnIC997ceboreSmEZo82bAw.jpg,Metrodome Films,United Kingdom,1994-04-22,0.0,89.0,English,4.0
